product_name,price,sku,stock_availability,categories,tags,short_description,product_url,listing_page_number
Sylveon,£ 48.00,8161,20 in stock,Intertwining | Pokemon,Cute Charm | Intertwining | sylveon,It wraps its ribbonlike feelers around the arm of its beloved Trainer and walks with him or her.,https://scrapeme.live/shop/Sylveon/,42
Trevenant,£ 53.00,3436,167 in stock,Elder Tree | Pokemon,Elder Tree | Natural Cure | trevenant,"Using its roots as a nervous system, it controls the trees in the forest. It’s kind to the Pokémon that reside in its body.",https://scrapeme.live/shop/Trevenant/,42
Tyrantrum,£ 26.00,2750,58 in stock,Despot | Pokemon,Despot | Strong Jaw | tyrantrum,"Nothing could stop this Pokémon 100 million years ago, so it behaved like a king.",https://scrapeme.live/shop/Tyrantrum/,42
Tyrunt,£ 62.00,6058,148 in stock,Pokemon | Royal Heir,Royal Heir | Strong Jaw | tyrunt,Its immense jaws have enough destructive force that it can chew up an automobile. It lived 100 million years ago.,https://scrapeme.live/shop/Tyrunt/,42
Avalugg,£ 71.00,5514,156 in stock,Iceberg | Pokemon,avalugg | Iceberg | Own Tempo,The way several Bergmite huddle on its back makes it look like an aircraft carrier made of ice.,https://scrapeme.live/shop/Avalugg/,43
Bergmite,£ 119.00,7042,248 in stock,Ice Chunk | Pokemon,bergmite | Ice Chunk | Own Tempo,"Using air of -150 degrees Fahrenheit, they freeze opponents solid. They live in herds above the snow line on mountains.",https://scrapeme.live/shop/Bergmite/,43
Dartrix,£ 169.00,4851,169 in stock,Blade Quill | Pokemon,Blade Quill | dartrix | Overgrow,It throws sharp feathers called blade quills at enemies or prey. It seldom misses.,https://scrapeme.live/shop/Dartrix/,43
Decidueye,£ 106.00,7059,268 in stock,Arrow Quill | Pokemon,Arrow Quill | decidueye | Overgrow,"Although basically cool and cautious, when it’s caught by surprise, it’s seized by panic.",https://scrapeme.live/shop/Decidueye/,43
Diancie,£ 27.00,1266,231 in stock,Jewel | Pokemon,Clear Body | diancie | Jewel,It can instantly create many diamonds by compressing the carbon in the air between its hands.,https://scrapeme.live/shop/Diancie/,43
Hoopa,£ 189.00,3194,45 in stock,Mischief | Pokemon,hoopa | Magician | Mischief,"It is said to be able to seize anything it desires with its six rings and six huge arms. With its power sealed, it is transformed into a much smaller form.",https://scrapeme.live/shop/Hoopa/,43
Incineroar,£ 36.00,5027,201 in stock,Heel | Pokemon,Blaze | Heel | incineroar,"After hurling ferocious punches and flinging furious kicks, it finishes opponents off by spewing fire from around its navel.",https://scrapeme.live/shop/Incineroar/,43
Litten,£ 132.00,6456,150 in stock,Fire Cat | Pokemon,Blaze | Fire Cat | litten,It doesn’t allow its emotions to be easily seen. Earning its trust takes time. It prefers solitude.,https://scrapeme.live/shop/Litten/,43
Noibat,£ 126.00,6099,136 in stock,Pokemon | Sound Wave,Frisk | noibat | Sound Wave,"Even a robust wrestler will become dizzy and unable to stand when exposed to its 200,000-hertz ultrasonic waves.",https://scrapeme.live/shop/Noibat/,43
Noivern,£ 75.00,1413,159 in stock,Pokemon | Sound Wave,Frisk | noivern | Sound Wave,The ultrasonic waves it emits from its ears can reduce a large boulder to pebbles. It swoops out of the dark to attack.,https://scrapeme.live/shop/Noivern/,43
Popplio,£ 158.00,7912,83 in stock,Pokemon | Sea Lion,popplio | Sea Lion | Torrent,This Pokémon can control water bubbles. It practices diligently so it can learn to make big bubbles.,https://scrapeme.live/shop/Popplio/,43
Torracat,£ 184.00,9406,186 in stock,Fire Cat | Pokemon,Blaze | Fire Cat | torracat,"It boasts powerful front legs. With a single punch, it can bend an iron bar right over.",https://scrapeme.live/shop/Torracat/,43
Volcanion,£ 45.00,4693,238 in stock,Pokemon | Steam,Steam | volcanion | Water Absorb,It expels its internal steam from the arms on its back. It has enough power to blow away a mountain.,https://scrapeme.live/shop/Volcanion/,43
Xerneas,£ 30.00,6107,171 in stock,Life | Pokemon,Fairy Aura | Life | xerneas,"When the horns on its head shine in seven colors, it is said to be sharing everlasting life.",https://scrapeme.live/shop/Xerneas/,43
Yveltal,£ 59.00,4540,215 in stock,Destruction | Pokemon,Dark Aura | Destruction | yveltal,"When its life comes to an end, it absorbs the life energy of every living thing and turns into a cocoon once more.",https://scrapeme.live/shop/Yveltal/,43
Zygarde,£ 83.00,5609,80 in stock,Order | Pokemon,Aura Break | Order | zygarde,It’s thought to be monitoring the ecosystem. There are rumors that even greater power lies hidden within it.,https://scrapeme.live/shop/Zygarde/,43
Brionne,£ 172.00,9296,174 in stock,Pokemon | Pop Star,brionne | Pop Star | Torrent,"It cares deeply for its companions. When its Trainer is feeling down, it performs a cheery dance to try and help.",https://scrapeme.live/shop/Brionne/,44
Charjabug,£ 76.00,8497,21 in stock,Battery | Pokemon,Battery | charjabug,"From the food it digests, it generates electricity, and it stores this energy in its electric sac.",https://scrapeme.live/shop/Charjabug/,44
Crabominable,£ 65.00,3027,188 in stock,Pokemon | Woolly Crab,crabominable | Hyper Cutter | Woolly Crab,"It just throws punches indiscriminately. In times of desperation, it can lop off its own pincers and fire them like rockets.",https://scrapeme.live/shop/Crabominable/,44
Crabrawler,£ 181.00,5483,212 in stock,Boxing | Pokemon,Boxing | crabrawler | Hyper Cutter,"It punches so much, its pincers often come off from overuse, but they grow back quickly. What little meat they contain is rich and delicious.",https://scrapeme.live/shop/Crabrawler/,44
Cutiefly,£ 118.00,3090,23 in stock,Bee Fly | Pokemon,Bee Fly | cutiefly | Shield Dust,Myriads of Cutiefly flutter above the heads of people who have auras resembling those of flowers.,https://scrapeme.live/shop/Cutiefly/,44
Grubbin,£ 77.00,3728,47 in stock,Larva | Pokemon,grubbin | Larva | Swarm,They often gather near places frequented by electric Pokémon in order to avoid being attacked by bird Pokémon.,https://scrapeme.live/shop/Grubbin/,44
Gumshoos,£ 123.00,3078,125 in stock,Pokemon | Stakeout,gumshoos | Stakeout | Strong Jaw,"It adores having Rattata and Raticate for dinner, but as it’s diurnal, it never encounters them. This Pokémon boasts incredible patience.",https://scrapeme.live/shop/Gumshoos/,44
Mareanie,£ 47.00,2097,99 in stock,Brutal Star | Pokemon,Brutal Star | Limber | mareanie,It’s found crawling on beaches and seafloors. The coral that grows on Corsola’s head is as good as a five-star banquet to this Pokémon.,https://scrapeme.live/shop/Mareanie/,44
Pikipek,£ 51.00,3914,246 in stock,Pokemon | Woodpecker,Keen Eye | pikipek | Woodpecker,"This Pokémon feeds on berries, whose leftover seeds become the ammunition for the attacks it fires off from its mouth.",https://scrapeme.live/shop/Pikipek/,44
Primarina,£ 143.00,2133,36 in stock,Pokemon | Soloist,primarina | Soloist | Torrent,Its singing voice is its chief weapon in battle. This Pokémon’s Trainer must prioritize the daily maintenance of its throat at all costs.,https://scrapeme.live/shop/Primarina/,44
Ribombee,£ 100.00,4694,233 in stock,Bee Fly | Pokemon,Bee Fly | ribombee | Shield Dust,Some of Ribombee’s pollen puffs are highly nutritious. They are sometimes sold as supplements.,https://scrapeme.live/shop/Ribombee/,44
Rockruff,£ 149.00,9049,296 in stock,Pokemon | Puppy,Keen Eye | Puppy | rockruff,This Pokémon has lived with people since times long ago. It can sense when its Trainer is in the dumps and will stick close by its Trainer’s side.,https://scrapeme.live/shop/Rockruff/,44
Toucannon,£ 77.00,9306,176 in stock,Cannon | Pokemon,Cannon | Keen Eye | toucannon,"Within its beak, its internal gas ignites, explosively launching seeds with enough power to pulverize boulders.",https://scrapeme.live/shop/Toucannon/,44
Trumbeak,£ 59.00,2185,30 in stock,Bugle Beak | Pokemon,Bugle Beak | Keen Eye | trumbeak,"By bending its beak, it can produce a variety of calls and brand itself a noisy nuisance for its neighbors.",https://scrapeme.live/shop/Trumbeak/,44
Vikavolt,£ 88.00,8322,62 in stock,Pokemon | Stag Beetle,Levitate | Stag Beetle | vikavolt,It produces electricity via an electrical organ in its abdomen. It overwhelms bird Pokémon with shocking beams of electrical energy.,https://scrapeme.live/shop/Vikavolt/,44
Yungoos,£ 159.00,1383,180 in stock,Loitering | Pokemon,Loitering | Strong Jaw | yungoos,"It wanders around in a never-ending search for food. At dusk, it collapses from exhaustion and falls asleep on the spot.",https://scrapeme.live/shop/Yungoos/,44
Araquanid,£ 48.00,8489,281 in stock,Pokemon | Water Bubble,araquanid | Water Bubble,"Despite what its appearance suggests, it cares for others. If it finds vulnerable, weak Pokémon, it protectively brings them into its water bubble.",https://scrapeme.live/shop/Araquanid/,45
Bewear,£ 117.00,7159,96 in stock,Pokemon | Strong Arm,bewear | Klutz | Strong Arm,This Pokémon has the habit of hugging its companions. Many Trainers have left this world after their spines were squashed by its hug.,https://scrapeme.live/shop/Bewear/,45
Bounsweet,£ 193.00,6963,76 in stock,Fruit | Pokemon,bounsweet | fruit | Oblivious,"Although it’s too sugary for human consumption, Bounsweet’s sweat can be watered down into a juice with just the right amount of sweetness.",https://scrapeme.live/shop/Bounsweet/,45
Dewpider,£ 84.00,1034,23 in stock,Pokemon | Water Bubble,dewpider | Water Bubble,"When it comes across enemies or potential prey, this Pokémon smashes its water-bubble-covered head into them.",https://scrapeme.live/shop/Dewpider/,45
Fomantis,£ 104.00,9109,209 in stock,Pokemon | Sickle Grass,fomantis | Leaf Guard | Sickle Grass,They give off a sweet and refreshing scent. Cutiefly often gather near the tall grass where Fomantis are hiding.,https://scrapeme.live/shop/Fomantis/,45
Lurantis,£ 159.00,1903,269 in stock,Bloom Sickle | Pokemon,Bloom Sickle | Leaf Guard | lurantis,It fires beams from its sickle-shaped petals. These beams are powerful enough to cleave through thick metal plates.,https://scrapeme.live/shop/Lurantis/,45
Morelull,£ 87.00,8895,71 in stock,Illuminating | Pokemon,Effect Spore | Illuminating | morelull,"As it drowses the day away, it nourishes itself by sucking from tree roots. It wakens at the fall of night, wandering off in search of a new tree.",https://scrapeme.live/shop/Morelull/,45
Mudbray,£ 96.00,9977,117 in stock,Donkey | Pokemon,Donkey | mudbray | Own Tempo,"It has a stubborn, individualistic disposition. Eating dirt, making mud, and playing in the mire all form part of its daily routine.",https://scrapeme.live/shop/Mudbray/,45
Mudsdale,£ 111.00,6401,136 in stock,Draft Horse | Pokemon,Draft Horse | mudsdale | Own Tempo,"Its heavy, mud-covered kicks are its best means of attack, and it can reduce large trucks to scrap without breaking a sweat.",https://scrapeme.live/shop/Mudsdale/,45
Salandit,£ 158.00,7448,54 in stock,Pokemon | Toxic Lizard,Corrosion | salandit | Toxic Lizard,"Volcanoes or dry, craggy places are its home. It emanates a sweet-smelling poisonous gas that attracts bug Pokémon, then attacks them.",https://scrapeme.live/shop/Salandit/,45
Salazzle,£ 166.00,4114,142 in stock,Pokemon | Toxic Lizard,Corrosion | salazzle | Toxic Lizard,"Filled with pheromones, its poisonous gas can be diluted to use in the production of luscious perfumes.",https://scrapeme.live/shop/Salazzle/,45
Shiinotic,£ 75.00,1758,123 in stock,Illuminating | Pokemon,Effect Spore | Illuminating | shiinotic,"It emits flickering spores that cause drowsiness. When its prey succumb to sleep, this Pokémon feeds on them by sucking in their energy.",https://scrapeme.live/shop/Shiinotic/,45
Steenee,£ 27.00,9509,30 in stock,Fruit | Pokemon,fruit | Oblivious | steenee,This Pokémon is always bouncing around energetically. Other Pokémon are attracted by its lively appearance and pleasant aroma.,https://scrapeme.live/shop/Steenee/,45
Stufful,£ 70.00,6729,69 in stock,Flailing | Pokemon,Flailing | Klutz | stufful,A touch from anyone except a known friend sends it into a surging frenzy. It’s an incredibly dangerous Pokémon.,https://scrapeme.live/shop/Stufful/,45
Toxapex,£ 91.00,2160,37 in stock,Brutal Star | Pokemon,Brutal Star | Limber | toxapex,"Those attacked by Toxapex’s poison will suffer intense pain for three days and three nights. Post-recovery, there will be some aftereffects.",https://scrapeme.live/shop/Toxapex/,45
Tsareena,£ 186.00,1097,96 in stock,Fruit | Pokemon,fruit | Leaf Guard | tsareena,"A Pokémon known for the beauty of its well-shaped legs, it sometimes appears as a mascot in advertisements for beauty salons.",https://scrapeme.live/shop/Tsareena/,45
Comfey,£ 28.00,1719,266 in stock,Pokemon | Posy Picker,comfey | Flower Veil | Posy Picker,"Baths prepared with the flowers from its vine have a relaxing effect, so this Pokémon is a hit with many people.",https://scrapeme.live/shop/Comfey/,46
Drampa,£ 133.00,7808,245 in stock,Placid | Pokemon,drampa | placid | Sap Sipper,This Pokémon is friendly to people and loves children most of all. It comes from deep in the mountains to play with children it likes in town.,https://scrapeme.live/shop/Drampa/,46
Golisopod,£ 32.00,6420,10 in stock,Hard Scale | Pokemon,Emergency Exit | golisopod | Hard Scale,"It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.",https://scrapeme.live/shop/Golisopod/,46
Hakamo-o,£ 57.00,9648,288 in stock,Pokemon | Scaly,hakamo-o | Scaly | Soundproof,It sheds and regrows its scales on a continuous basis. The scales become harder and sharper each time they’re regrown.,https://scrapeme.live/shop/Hakamo-o/,46
Jangmo-o,£ 107.00,9665,140 in stock,Pokemon | Scaly,jangmo-o | Scaly | Soundproof,They live in mountains where no trace of humans can be detected. Jangmo-o grow little by little as they battle one another.,https://scrapeme.live/shop/Jangmo-o/,46
Komala,£ 65.00,4350,231 in stock,Drowsing | Pokemon,Comatose | Drowsing | komala,The log it holds was given to it by its parents at birth. It has also been known to cling to the arm of a friendly Trainer.,https://scrapeme.live/shop/Komala/,46
Kommo-o,£ 170.00,3513,121 in stock,Pokemon | Scaly,kommo-o | Scaly | Soundproof,"Its rigid scales function as offense and defense. In the past, its scales were processed and used to make weapons and other commodities.",https://scrapeme.live/shop/Kommo-o/,46
Oranguru,£ 139.00,6539,241 in stock,Pokemon | Sage,Inner Focus | oranguru | Sage,"Deep in the jungle, high in the lofty canopy, this Pokémon abides. On rare occasions, it shows up at the beach to match wits with Slowking.",https://scrapeme.live/shop/Oranguru/,46
Palossand,£ 187.00,8991,19 in stock,Pokemon | Sand Castle,palossand | Sand Castle | Water Compaction,Buried beneath the castle are masses of dried-up bones from those whose vitality it has drained.,https://scrapeme.live/shop/Palossand/,46
